,ticker,date,open,high,low,close,adj close,volume,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,SMA5,SMA10,SMA21,SMA50,SMA200,VOL20,RSI,ATR
673,JBI,2024-12-20,7.39,7.73,7.47,7.63,7.63,2.32,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.637999999999987,7.676999999999984,7.563809523809523,8.097399999999995,11.651850000000014,1.6045000000000011,47.96553997495426,0.31064871117655735
674,JBL,2024-12-20,139.98,145.75,139.98,145.0,145.0,6.85,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.61599999999981,136.75600000000023,135.41666666666669,130.95619999999994,120.73944999999986,1.6069999999999987,69.77033428800699,3.9230182750943285
675,JCI,2024-12-20,78.6,81.03,78.27,80.64,80.64,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.80800000000002,82.07199999999999,82.86619047619041,80.86960000000002,71.68410000000002,3.678,45.35061175922459,1.9442756421519933
676,JKHY,2024-12-20,175.46,178.4,174.96,176.74,176.74,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.99599999999987,177.62499999999972,175.56428571428575,178.60539999999997,171.17905,0.7265,50.38887107501703,2.956307004051763
677,JNJ,2024-12-20,143.05,145.47,142.75,144.47,144.47,17.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.6120000000001,146.13900000000007,149.96333333333337,155.27159999999995,154.91619999999995,8.979000000000003,32.058434986048866,2.3476602466250682
678,JNPR,2024-12-20,36.94,37.47,36.87,37.24,37.24,5.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.35600000000004,37.306000000000026,36.630476190476195,37.72020000000001,37.14779999999999,2.967999999999993,51.509155018964634,0.5218812795386081
679,JNVR,2024-12-20,0.7,0.7,0.66,0.68,0.68,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0.6419999999999999,0.6730000000000012,0.5933333333333329,0.5790000000000003,0.7938500000000012,0.19999999999999962,55.802838624335195,0.09286882989209601
680,JOBY,2024-12-20,7.12,8.09,7.04,7.69,7.69,27.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.815999999999998,7.95,7.9733333333333345,6.572000000000005,5.573199999999996,22.386500000000012,52.37527718914925,0.7373354699631073
681,JPM,2024-12-20,231.92,239.21,231.59,237.6,237.6,28.07,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.77400000000003,239.0540000000001,243.37761904761902,235.6758,210.82184999999998,8.966500000000007,47.40379263366462,4.764336544794626
682,JSPR,2024-12-20,21.12,22.11,21.0,21.57,21.57,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.601999999999997,21.625999999999998,22.202380952380967,21.461999999999993,21.971650000000007,0.1820000000000001,48.666065442927845,1.7172009314808883
683,JTAI,2024-12-20,3.73,3.92,3.55,3.56,3.56,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,4.0139999999997285,4.250000000000073,4.539999999999972,10.330600000000052,81.98394999999991,1.2260000000000002,29.793558970516408,1.1536304544509401
684,JUNS,2024-12-20,10.77,11.98,9.73,9.73,9.73,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,10.797999999999998,11.060999999999998,,,,,,
685,JXN,2024-12-20,84.55,89.54,84.55,88.28,88.28,1.96,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.46800000000005,90.04000000000008,95.33999999999999,99.1558,82.52449999999999,0.7759999999999998,36.64215700066924,3.4560065415081627
686,K,2024-12-20,80.34,80.98,80.33,80.5,80.5,5.31,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.49600000000008,80.56699999999992,80.7538095238095,80.80060000000005,68.90745000000001,2.1069999999999967,45.2589320972079,0.31076918387350727
687,KAPA,2024-12-20,1.69,1.74,1.56,1.57,1.57,0.08,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6480000000000008,1.6359999999999997,1.597142857142856,1.5437999999999994,,0.092,47.69794979588569,0.1959028969757361
688,KBDC,2024-12-20,16.5,16.69,16.47,16.63,16.63,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,16.607999999999976,16.767000000000003,16.725714285714282,16.468199999999996,,0.09499999999999997,49.55205515607454,0.2951099556509692
689,KD,2024-12-20,33.75,34.85,33.51,34.51,34.51,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.76999999999999,35.02400000000004,34.58809523809521,29.315400000000015,25.263300000000022,2.2449999999999988,62.90350720061798,0.997601868109075
690,KDLY,2024-12-20,1.13,1.15,1.11,1.12,1.12,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,1.1319999999999992,1.2469999999999992,1.328571428571427,1.1553999999999993,,1.043,46.34525485694157,0.23653351471850748
691,KDP,2024-12-20,32.25,32.65,31.93,32.37,32.37,20.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,32.691999999999986,33.120000000000026,32.86047619047615,33.593600000000016,33.78494999999999,10.847000000000012,40.943318541842395,0.6352074042682012
692,KEY,2024-12-20,16.76,17.26,16.67,17.09,17.09,28.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.371999999999975,17.830999999999996,18.56476190476191,18.243399999999994,15.994849999999996,10.120500000000012,32.56746764161217,0.4966667296272007
693,KEYS,2024-12-20,159.1,163.32,159.08,163.22,163.22,4.5,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.09200000000004,166.45,168.78380952380954,161.8178,149.71249999999984,1.4865,47.1087512914582,4.183869231073725
694,KGS,2024-12-20,38.56,39.94,38.37,39.8,39.8,3.08,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98800000000002,40.91900000000001,40.71190476190476,36.413599999999995,29.681750000000008,1.0850000000000004,52.49989846082794,1.445811605760587
695,KHC,2024-12-20,30.02,30.67,30.01,30.52,30.52,20.34,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.628000000000004,31.097999999999992,31.31190476190478,32.73740000000001,34.45830000000002,11.924500000000002,38.72896391324817,0.6480907461347342
696,KIM,2024-12-20,23.04,23.61,23.01,23.42,23.42,9.67,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.687999999999974,24.175999999999995,24.80047619047618,24.51459999999999,21.45479999999999,4.127499999999995,34.01302116366525,0.46006098384530586
697,KKR,2024-12-20,142.01,149.42,141.26,147.58,147.58,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.284,151.3059999999999,155.36523809523823,148.65099999999995,119.78600000000002,3.9280000000000035,44.14853251550172,4.517951561723629
698,KLAC,2024-12-20,616.43,641.05,613.4,629.37,629.37,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.6660000000007,643.6769999999997,645.4147619047624,662.7240000000006,732.8772,1.2260000000000002,41.18379264634624,20.43464966506783
699,KLC,2024-12-20,17.5,17.94,17.13,17.59,17.59,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,17.942000000000007,18.72100000000003,20.669999999999995,24.560999999999993,,0.9039999999999999,28.175375744335092,1.284818608169195
700,KLG,2024-12-20,17.82,18.4,17.85,17.92,17.92,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.924000000000014,19.852000000000015,20.12857142857144,18.530599999999986,18.48420000000001,1.1125,37.20254993629286,0.80064083635357
701,KLTO,2024-12-20,0.42,0.5,0.42,0.43,0.43,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45000000000000223,0.4530000000000019,0.42571428571429254,0.4513999999999878,3.466799999999996,0.998000000000002,48.45717999738763,0.07137120544723914
702,KLTR,2024-12-20,2.09,2.35,2.06,2.34,2.34,1.53,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1579999999999977,2.2380000000000013,2.2314285714285695,1.8569999999999982,1.3894499999999992,0.48949999999999994,59.18303295905656,0.16414145502322544
703,KMB,2024-12-20,131.59,132.31,131.07,131.32,131.32,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.1280000000002,131.45000000000005,134.92428571428562,136.07979999999995,136.55894999999992,2.4170000000000003,38.05478081319887,2.1248967793134814
704,KMI,2024-12-20,26.23,26.99,26.15,26.85,26.85,28.2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.418,26.680999999999976,27.338571428571445,26.367000000000004,21.617100000000008,13.506999999999996,50.58016435056809,0.5816535207080136
705,KMX,2024-12-20,85.4,85.4,82.12,84.27,84.27,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.804,85.23399999999995,84.53285714285718,78.75780000000002,76.88709999999998,2.458,55.05473754186906,2.6924843141113257
706,KNF,2024-12-20,100.2,106.52,100.0,105.71,105.71,1.58,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.60399999999996,103.6369999999999,103.44142857142863,98.60840000000002,82.52114999999999,0.5415,57.23706014054106,3.869642506724111
707,KNTK,2024-12-20,54.09,57.99,54.09,57.76,57.76,1.48,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.91399999999997,56.26099999999999,57.66952380952385,54.710399999999964,44.74,0.6594999999999999,54.94162934767773,1.8868170554718593
708,KNW,2024-12-20,0.15,0.16,0.13,0.14,0.14,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0.17200000000000001,0.2020000000000001,0.2200000000000004,0.22100000000000022,0.4209999999999992,0.9205000000000003,27.59841680712858,0.03272022967699401
709,KO,2024-12-20,62.47,63.06,62.29,62.55,62.55,14.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,62.760000000000005,62.89099999999998,63.279047619047624,64.85340000000005,64.96195,20.275500000000015,42.43615799084689,0.9926256809534049
710,KR,2024-12-20,61.7,62.97,61.12,61.85,61.85,38.43,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,61.37800000000003,61.207999999999984,60.57571428571431,58.73239999999999,55.26555000000001,7.286499999999998,58.32937718892294,1.4558829436295133
711,KRON,2024-12-20,0.92,0.97,0.92,0.96,0.96,0.08,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9519999999999996,0.9879999999999999,0.9604761904761904,0.9382000000000004,1.0388499999999987,0.3795000000000001,50.59589765971626,0.06404044951929365
712,KROS,2024-12-20,16.77,17.64,16.62,17.03,17.03,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,17.699999999999868,32.78600000000004,47.10904761904762,54.99619999999999,53.85274999999998,1.759,22.5970498778893,5.084155905292087
713,KRT,2024-12-20,29.34,30.4,29.11,30.11,30.11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.653999999999975,31.334000000000003,31.107619047619046,29.291000000000004,27.897249999999975,0.041500000000000044,46.52374475044617,0.9522907577045823
714,KSCP,2024-12-20,12.68,13.89,12.68,13.35,13.35,0.12,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.234000000000014,13.744999999999996,15.411904761904742,15.912999999999954,15.807700000000004,0.21950000000000025,42.95404496158074,2.088486625759262
715,KTTA,2024-12-20,2.67,2.78,2.58,2.63,2.63,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,2.6199999999999983,2.716000000000008,2.854285714285717,3.394800000000002,5.227699999999998,0.020500000000000053,36.36100425978998,0.24732837695305424
716,KVUE,2024-12-20,21.52,21.97,21.47,21.77,21.77,22.51,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.800000000000008,22.129999999999985,22.995714285714307,22.91340000000002,20.882899999999996,13.594500000000005,32.568384518933904,0.5346146105974257
717,KVYO,2024-12-20,42.29,44.77,42.1,44.08,44.08,3.01,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.732000000000006,41.035,39.26190476190476,38.09759999999999,29.49255000000001,1.5064999999999984,68.6563824919244,1.8608265189200826
718,KYMR,2024-12-20,38.66,40.78,38.24,40.66,40.66,0.96,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.84399999999993,42.22299999999997,44.23095238095238,45.948200000000014,41.32439999999994,0.5234999999999989,40.14062328764442,2.593611161690087
719,KYTX,2024-12-20,3.82,4.09,3.8,4.0,4.0,1.13,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0180000000000105,4.311000000000003,4.70809523809523,4.931400000000022,10.72375,0.4384999999999998,40.11172541696419,0.45665211244939885
720,L,2024-12-20,81.5,83.93,81.5,83.19,83.19,2.79,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.80399999999995,83.58600000000001,84.92047619047621,82.83319999999999,78.56769999999997,0.8590000000000002,46.84003256139713,1.44338578894851
721,LASE,2024-12-20,5.68,5.73,5.25,5.5,5.5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,5.516000000000004,5.475000000000003,5.559523809523809,5.7416,4.017999999999999,0.3649999999999996,48.81223266379591,0.5943809331849165
722,LAW,2024-12-20,5.08,5.29,5.09,5.2,5.2,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.513999999999996,5.878000000000003,5.877619047619052,5.8797999999999995,6.230900000000002,0.11549999999999949,33.37756845794206,0.25137647458154055
723,LDI,2024-12-20,1.88,1.97,1.85,1.94,1.94,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001999999999998,2.0640000000000014,2.1838095238095243,2.2395999999999994,2.2651999999999988,0.8375000000000006,35.57813047163042,0.12679597017276117
724,LDOS,2024-12-20,142.6,145.98,141.94,144.81,144.81,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.33999999999983,151.68600000000004,158.39857142857133,169.05859999999996,150.97895000000003,1.3624999999999994,26.097274842925717,4.518473699822652
725,LEN,2024-12-20,137.89,139.89,136.57,138.08,138.08,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,145.15999999999997,152.15000000000003,162.0080952380952,169.04759999999976,166.74945000000002,2.8294999999999986,18.955896443709594,4.874543720574809
726,LENZ,2024-12-20,29.75,33.84,29.17,32.63,32.63,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.082,31.724000000000007,34.00380952380954,31.50760000000001,22.068149999999996,0.15349999999999991,50.06279433929618,2.6403308778092236
727,LESL,2024-12-20,2.05,2.23,2.05,2.16,2.16,9.43,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2120000000000033,2.365000000000004,2.4876190476190447,2.692400000000002,3.831550000000001,8.49,39.596931170274544,0.21601630815397105
728,LFST,2024-12-20,6.95,7.34,6.92,7.29,7.29,2.27,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.332000000000008,7.285000000000002,7.359047619047617,7.202999999999996,6.375749999999998,1.5025000000000004,50.36575884610349,0.3243400332208255
729,LGCY,2024-12-20,8.03,8.27,7.3,7.39,7.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.088000000000001,8.169999999999998,8.020000000000003,6.6720000000000015,,0.11049999999999997,47.85981887946504,0.6371437215359855
730,LGVN,2024-12-20,1.59,1.72,1.59,1.65,1.65,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6999999999999953,1.8210000000000002,1.9080952380952385,2.0134,2.2602499999999988,0.32399999999999574,33.877647963500465,0.13151021111181033
731,LH,2024-12-20,227.85,229.74,226.56,228.61,228.61,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,228.4919999999999,230.63800000000015,235.02904761904742,231.60739999999987,216.95109999999997,0.5269999999999995,42.66640295801093,4.4322335078624056
